,match_id,Season_Year,Team1,Team2,City_Name,Toss_Winner,Toss_Name,Win_Type,match_winner
322,598003.0,2013.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0
323,598004.0,2013.0,2.0,7.0,1.0,7.0,1.0,0.0,2.0
324,598005.0,2013.0,11.0,10.0,7.0,10.0,1.0,0.0,11.0
325,598006.0,2013.0,6.0,5.0,3.0,5.0,0.0,0.0,5.0
326,598007.0,2013.0,3.0,7.0,8.0,7.0,0.0,0.0,7.0
327,598008.0,2013.0,10.0,4.0,24.0,10.0,0.0,1.0,4.0
328,598009.0,2013.0,11.0,2.0,7.0,2.0,0.0,1.0,11.0
329,598010.0,2013.0,5.0,1.0,6.0,1.0,1.0,0.0,5.0
330,598011.0,2013.0,7.0,6.0,4.0,7.0,0.0,0.0,7.0
331,598012.0,2013.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0
332,598013.0,2013.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
333,598014.0,2013.0,10.0,5.0,24.0,5.0,0.0,1.0,10.0
334,598015.0,2013.0,6.0,11.0,3.0,6.0,0.0,1.0,11.0
335,598016.0,2013.0,7.0,10.0,4.0,7.0,0.0,0.0,7.0
336,598017.0,2013.0,3.0,2.0,8.0,3.0,1.0,1.0,3.0
337,598018.0,2013.0,1.0,11.0,5.0,1.0,0.0,0.0,1.0
338,598019.0,2013.0,5.0,4.0,6.0,5.0,1.0,1.0,5.0
339,598020.0,2013.0,3.0,10.0,8.0,10.0,0.0,0.0,10.0
340,598021.0,2013.0,4.0,1.0,2.0,1.0,1.0,0.0,4.0
341,598022.0,2013.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0
342,598023.0,2013.0,10.0,11.0,24.0,10.0,1.0,0.0,11.0
343,598024.0,2013.0,5.0,7.0,6.0,5.0,0.0,0.0,5.0
344,598025.0,2013.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0
345,598026.0,2013.0,11.0,4.0,7.0,4.0,0.0,1.0,11.0
346,598027.0,2013.0,1.0,3.0,5.0,1.0,0.0,1.0,3.0
347,598028.0,2013.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0
348,598029.0,2013.0,6.0,7.0,3.0,7.0,0.0,1.0,6.0
349,598030.0,2013.0,4.0,10.0,2.0,4.0,1.0,1.0,4.0
350,598031.0,2013.0,3.0,5.0,8.0,5.0,0.0,1.0,3.0
351,598032.0,2013.0,2.0,10.0,1.0,10.0,1.0,0.0,2.0
352,598033.0,2013.0,4.0,6.0,20.0,6.0,1.0,0.0,4.0
353,598034.0,2013.0,1.0,7.0,5.0,1.0,0.0,1.0,7.0
354,598035.0,2013.0,3.0,11.0,8.0,11.0,0.0,1.0,3.0
355,598036.0,2013.0,1.0,4.0,5.0,4.0,0.0,1.0,1.0
356,598037.0,2013.0,5.0,11.0,6.0,11.0,0.0,1.0,5.0
357,598038.0,2013.0,7.0,2.0,4.0,7.0,0.0,0.0,7.0
358,598039.0,2013.0,3.0,1.0,8.0,1.0,1.0,0.0,3.0
359,598040.0,2013.0,6.0,10.0,25.0,10.0,1.0,0.0,6.0
360,598041.0,2013.0,5.0,2.0,6.0,5.0,1.0,1.0,5.0
361,598042.0,2013.0,7.0,4.0,4.0,7.0,0.0,0.0,7.0
362,598043.0,2013.0,10.0,3.0,24.0,3.0,0.0,0.0,3.0
363,598044.0,2013.0,11.0,7.0,7.0,7.0,0.0,1.0,11.0
364,598045.0,2013.0,6.0,1.0,25.0,1.0,0.0,1.0,6.0
365,598046.0,2013.0,3.0,4.0,8.0,3.0,0.0,0.0,3.0
366,598047.0,2013.0,10.0,2.0,24.0,2.0,0.0,0.0,2.0
367,598048.0,2013.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0
368,598049.0,2013.0,11.0,6.0,7.0,6.0,0.0,1.0,11.0
369,598050.0,2013.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0
370,598051.0,2013.0,7.0,3.0,4.0,7.0,0.0,0.0,7.0
371,598052.0,2013.0,5.0,10.0,6.0,10.0,0.0,1.0,5.0
372,598053.0,2013.0,2.0,11.0,1.0,11.0,0.0,1.0,2.0
373,598054.0,2013.0,5.0,6.0,6.0,6.0,0.0,1.0,5.0
374,598055.0,2013.0,7.0,1.0,4.0,7.0,0.0,0.0,7.0
375,598056.0,2013.0,11.0,3.0,7.0,11.0,1.0,0.0,3.0
376,598057.0,2013.0,4.0,5.0,2.0,5.0,1.0,1.0,5.0
377,598058.0,2013.0,10.0,1.0,24.0,1.0,0.0,0.0,1.0
378,598059.0,2013.0,6.0,2.0,3.0,6.0,1.0,0.0,2.0
379,598060.0,2013.0,10.0,7.0,24.0,10.0,0.0,1.0,7.0
380,598061.0,2013.0,4.0,11.0,2.0,4.0,1.0,0.0,11.0
381,598062.0,2013.0,1.0,2.0,26.0,1.0,1.0,1.0,1.0
382,598063.0,2013.0,5.0,3.0,6.0,5.0,1.0,1.0,5.0
383,598064.0,2013.0,6.0,4.0,3.0,4.0,1.0,1.0,4.0
384,598065.0,2013.0,7.0,11.0,4.0,11.0,0.0,1.0,7.0
385,598066.0,2013.0,1.0,10.0,26.0,1.0,1.0,0.0,10.0
386,598067.0,2013.0,3.0,6.0,8.0,3.0,0.0,0.0,3.0
387,598068.0,2013.0,7.0,5.0,4.0,5.0,1.0,0.0,7.0
388,598069.0,2013.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0
389,598070.0,2013.0,11.0,5.0,7.0,11.0,0.0,0.0,11.0
390,598071.0,2013.0,4.0,7.0,20.0,7.0,1.0,0.0,4.0
391,598072.0,2013.0,10.0,6.0,24.0,10.0,0.0,0.0,10.0
392,598073.0,2013.0,2.0,3.0,1.0,3.0,1.0,0.0,2.0
393,598074.0,2013.0,11.0,1.0,7.0,1.0,0.0,1.0,11.0
394,598075.0,2013.0,3.0,7.0,3.0,3.0,0.0,0.0,3.0
395,598076.0,2013.0,5.0,11.0,3.0,11.0,0.0,1.0,5.0
396,598077.0,2013.0,7.0,5.0,5.0,5.0,0.0,1.0,7.0
397,598078.0,2013.0,3.0,7.0,5.0,7.0,0.0,0.0,7.0
398,729284.0,2014.0,7.0,1.0,27.0,1.0,0.0,0.0,1.0
399,729286.0,2014.0,6.0,2.0,27.0,2.0,1.0,1.0,2.0
400,729288.0,2014.0,3.0,4.0,27.0,3.0,0.0,1.0,4.0
401,729290.0,2014.0,11.0,5.0,27.0,5.0,1.0,1.0,5.0
402,729292.0,2014.0,2.0,7.0,27.0,2.0,1.0,1.0,2.0
403,729294.0,2014.0,1.0,6.0,27.0,1.0,0.0,1.0,6.0
404,729296.0,2014.0,5.0,4.0,27.0,4.0,1.0,1.0,4.0
405,729298.0,2014.0,3.0,6.0,27.0,3.0,0.0,0.0,3.0
406,729300.0,2014.0,4.0,11.0,27.0,11.0,1.0,0.0,4.0
407,729302.0,2014.0,5.0,3.0,27.0,5.0,1.0,0.0,3.0
408,729304.0,2014.0,2.0,1.0,27.0,2.0,1.0,0.0,1.0
409,729306.0,2014.0,11.0,6.0,27.0,11.0,0.0,0.0,11.0
410,729308.0,2014.0,3.0,7.0,27.0,7.0,0.0,1.0,3.0
411,729310.0,2014.0,5.0,2.0,27.0,5.0,1.0,1.0,5.0
412,729312.0,2014.0,1.0,4.0,27.0,1.0,1.0,0.0,4.0
413,729314.0,2014.0,6.0,7.0,27.0,7.0,0.0,1.0,6.0
414,729316.0,2014.0,11.0,3.0,27.0,11.0,0.0,1.0,3.0
415,729318.0,2014.0,4.0,2.0,27.0,4.0,1.0,1.0,4.0
416,729320.0,2014.0,1.0,5.0,27.0,5.0,0.0,1.0,5.0
417,729322.0,2014.0,7.0,11.0,27.0,7.0,1.0,0.0,11.0
418,733976.0,2014.0,3.0,1.0,26.0,3.0,0.0,0.0,3.0
419,733978.0,2014.0,7.0,4.0,4.0,4.0,0.0,1.0,7.0
420,733980.0,2014.0,6.0,5.0,3.0,5.0,1.0,1.0,5.0
421,733982.0,2014.0,2.0,11.0,1.0,2.0,1.0,1.0,2.0
422,733984.0,2014.0,5.0,1.0,17.0,1.0,1.0,0.0,5.0
423,733986.0,2014.0,6.0,3.0,3.0,3.0,1.0,1.0,3.0
424,733988.0,2014.0,7.0,2.0,4.0,2.0,1.0,0.0,7.0
425,733990.0,2014.0,6.0,1.0,3.0,6.0,0.0,1.0,1.0
426,733992.0,2014.0,4.0,3.0,18.0,3.0,1.0,0.0,4.0
427,733994.0,2014.0,5.0,11.0,17.0,5.0,1.0,0.0,11.0
428,733996.0,2014.0,2.0,4.0,1.0,2.0,1.0,0.0,4.0
429,733998.0,2014.0,6.0,11.0,3.0,11.0,1.0,1.0,11.0
430,734000.0,2014.0,7.0,3.0,4.0,3.0,1.0,1.0,3.0
431,734002.0,2014.0,4.0,1.0,18.0,1.0,1.0,1.0,1.0
432,734004.0,2014.0,2.0,5.0,1.0,2.0,0.0,1.0,5.0
433,734006.0,2014.0,11.0,7.0,7.0,11.0,0.0,1.0,7.0
434,734008.0,2014.0,3.0,5.0,26.0,5.0,0.0,1.0,3.0
435,734010.0,2014.0,2.0,6.0,1.0,6.0,1.0,0.0,2.0
436,734012.0,2014.0,11.0,4.0,7.0,4.0,1.0,1.0,4.0
437,734014.0,2014.0,1.0,7.0,18.0,1.0,1.0,1.0,1.0
438,734016.0,2014.0,5.0,6.0,17.0,6.0,1.0,0.0,5.0
439,734018.0,2014.0,3.0,2.0,26.0,3.0,0.0,1.0,2.0
440,734020.0,2014.0,11.0,1.0,7.0,11.0,0.0,1.0,1.0
441,734022.0,2014.0,5.0,7.0,17.0,7.0,0.0,0.0,7.0
442,734024.0,2014.0,6.0,4.0,3.0,4.0,1.0,1.0,4.0
443,734026.0,2014.0,11.0,2.0,7.0,2.0,0.0,1.0,11.0
444,734028.0,2014.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0
445,734030.0,2014.0,4.0,7.0,2.0,7.0,1.0,1.0,7.0
446,734032.0,2014.0,1.0,2.0,5.0,2.0,1.0,0.0,1.0
447,734034.0,2014.0,3.0,11.0,26.0,11.0,1.0,1.0,11.0
448,734036.0,2014.0,7.0,6.0,4.0,6.0,1.0,0.0,7.0
449,734038.0,2014.0,4.0,5.0,2.0,5.0,1.0,0.0,4.0
450,734040.0,2014.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0
451,734042.0,2014.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0
452,734044.0,2014.0,4.0,6.0,2.0,4.0,1.0,1.0,4.0
453,734046.0,2014.0,7.0,5.0,4.0,7.0,1.0,1.0,7.0
454,734048.0,2014.0,4.0,1.0,5.0,4.0,1.0,0.0,1.0
455,734050.0,2014.0,3.0,7.0,4.0,3.0,1.0,1.0,3.0
456,734052.0,2014.0,3.0,4.0,4.0,3.0,1.0,0.0,4.0
457,734054.0,2014.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
458,829710.0,2015.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0
459,829712.0,2015.0,3.0,6.0,8.0,6.0,1.0,0.0,3.0
460,829714.0,2015.0,4.0,5.0,24.0,4.0,1.0,0.0,5.0
461,829716.0,2015.0,3.0,11.0,8.0,3.0,0.0,0.0,3.0
462,829718.0,2015.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0
463,829720.0,2015.0,6.0,5.0,3.0,5.0,1.0,1.0,5.0
464,829722.0,2015.0,7.0,4.0,4.0,7.0,1.0,0.0,4.0
465,829724.0,2015.0,2.0,11.0,1.0,11.0,1.0,1.0,11.0
466,829726.0,2015.0,5.0,7.0,17.0,7.0,0.0,1.0,5.0
467,829728.0,2015.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0
468,829730.0,2015.0,4.0,6.0,24.0,4.0,0.0,1.0,6.0
469,829732.0,2015.0,11.0,5.0,23.0,5.0,1.0,1.0,5.0
470,829734.0,2015.0,7.0,3.0,4.0,7.0,0.0,1.0,3.0
471,829736.0,2015.0,11.0,6.0,23.0,6.0,0.0,0.0,6.0
472,829738.0,2015.0,4.0,1.0,24.0,1.0,1.0,1.0,1.0
473,829740.0,2015.0,5.0,3.0,17.0,3.0,0.0,1.0,5.0
474,829742.0,2015.0,2.0,7.0,1.0,2.0,1.0,0.0,7.0
475,829744.0,2015.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0
476,829746.0,2015.0,5.0,4.0,17.0,4.0,1.0,1.0,4.0
477,829748.0,2015.0,11.0,1.0,23.0,1.0,1.0,0.0,11.0
478,829750.0,2015.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0
479,829752.0,2015.0,6.0,7.0,3.0,7.0,1.0,0.0,6.0
480,829754.0,2015.0,5.0,2.0,17.0,2.0,1.0,1.0,2.0
481,829756.0,2015.0,7.0,11.0,4.0,7.0,0.0,0.0,7.0
482,829758.0,2015.0,3.0,4.0,8.0,3.0,0.0,0.0,3.0
483,829762.0,2015.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0
484,829764.0,2015.0,4.0,11.0,2.0,4.0,1.0,0.0,11.0
485,829766.0,2015.0,1.0,6.0,5.0,1.0,0.0,0.0,1.0
486,829768.0,2015.0,2.0,5.0,1.0,5.0,1.0,1.0,0.0
487,829770.0,2015.0,3.0,1.0,8.0,1.0,1.0,0.0,3.0
488,829772.0,2015.0,6.0,4.0,3.0,6.0,1.0,1.0,6.0
489,829774.0,2015.0,7.0,5.0,4.0,5.0,1.0,0.0,7.0
490,829776.0,2015.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
491,829778.0,2015.0,11.0,3.0,7.0,3.0,1.0,0.0,11.0
492,829780.0,2015.0,4.0,7.0,2.0,7.0,0.0,0.0,7.0
493,829782.0,2015.0,5.0,6.0,4.0,6.0,1.0,0.0,5.0
494,829784.0,2015.0,3.0,2.0,8.0,3.0,0.0,0.0,3.0
495,829786.0,2015.0,1.0,11.0,5.0,11.0,1.0,0.0,1.0
496,829788.0,2015.0,7.0,6.0,4.0,6.0,0.0,1.0,7.0
497,829790.0,2015.0,2.0,4.0,1.0,4.0,1.0,0.0,2.0
498,829792.0,2015.0,5.0,11.0,4.0,5.0,1.0,0.0,11.0
499,829794.0,2015.0,3.0,7.0,8.0,3.0,0.0,1.0,7.0
500,829796.0,2015.0,1.0,4.0,5.0,4.0,0.0,1.0,1.0
501,829798.0,2015.0,6.0,11.0,25.0,11.0,0.0,0.0,11.0
502,829800.0,2015.0,7.0,2.0,4.0,2.0,0.0,0.0,2.0
503,829802.0,2015.0,3.0,5.0,8.0,3.0,0.0,0.0,3.0
504,829804.0,2015.0,11.0,4.0,7.0,11.0,0.0,0.0,11.0
505,829806.0,2015.0,6.0,3.0,25.0,3.0,0.0,1.0,6.0
506,829808.0,2015.0,4.0,2.0,2.0,2.0,1.0,0.0,4.0
507,829810.0,2015.0,7.0,1.0,4.0,1.0,1.0,0.0,7.0
508,829812.0,2015.0,11.0,2.0,7.0,11.0,0.0,1.0,2.0
509,829814.0,2015.0,4.0,3.0,2.0,4.0,0.0,1.0,3.0
510,829816.0,2015.0,5.0,1.0,4.0,5.0,0.0,0.0,5.0
511,829818.0,2015.0,2.0,6.0,1.0,2.0,1.0,1.0,0.0
512,829820.0,2015.0,11.0,7.0,7.0,11.0,0.0,1.0,7.0
513,829822.0,2015.0,3.0,7.0,4.0,7.0,0.0,0.0,7.0
514,829824.0,2015.0,2.0,5.0,24.0,2.0,0.0,0.0,2.0
515,829826.0,2015.0,3.0,2.0,26.0,3.0,1.0,1.0,3.0
516,829828.0,2015.0,7.0,3.0,5.0,3.0,1.0,0.0,7.0
517,980906.0,2016.0,7.0,12.0,4.0,7.0,0.0,1.0,12.0
518,980908.0,2016.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0
519,980910.0,2016.0,4.0,13.0,2.0,13.0,1.0,1.0,13.0
520,980912.0,2016.0,2.0,11.0,1.0,11.0,1.0,0.0,2.0
521,980914.0,2016.0,1.0,7.0,5.0,7.0,1.0,1.0,7.0
522,980916.0,2016.0,13.0,12.0,28.0,12.0,0.0,1.0,13.0
523,980918.0,2016.0,6.0,4.0,3.0,6.0,1.0,1.0,6.0
524,980920.0,2016.0,11.0,1.0,7.0,11.0,0.0,1.0,1.0
525,980922.0,2016.0,7.0,13.0,4.0,13.0,1.0,1.0,13.0
526,980924.0,2016.0,4.0,12.0,2.0,12.0,0.0,1.0,4.0
527,980926.0,2016.0,2.0,6.0,1.0,6.0,1.0,1.0,6.0
528,980928.0,2016.0,11.0,7.0,7.0,11.0,1.0,1.0,11.0
529,980930.0,2016.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0
530,980932.0,2016.0,7.0,2.0,4.0,7.0,1.0,1.0,7.0
531,980934.0,2016.0,13.0,11.0,28.0,11.0,1.0,1.0,11.0
532,980936.0,2016.0,12.0,2.0,24.0,12.0,1.0,0.0,2.0
533,980938.0,2016.0,6.0,7.0,3.0,7.0,1.0,0.0,6.0
534,980940.0,2016.0,11.0,4.0,7.0,11.0,1.0,1.0,11.0
535,980942.0,2016.0,13.0,2.0,28.0,2.0,0.0,1.0,13.0
536,980944.0,2016.0,12.0,1.0,24.0,1.0,1.0,1.0,1.0
537,980946.0,2016.0,4.0,7.0,2.0,4.0,1.0,0.0,7.0
538,980948.0,2016.0,11.0,12.0,7.0,12.0,1.0,0.0,12.0
539,980950.0,2016.0,6.0,13.0,3.0,6.0,1.0,0.0,13.0
540,980952.0,2016.0,7.0,1.0,4.0,7.0,1.0,1.0,7.0
541,980954.0,2016.0,12.0,13.0,24.0,13.0,1.0,1.0,13.0
542,980956.0,2016.0,6.0,1.0,3.0,1.0,1.0,0.0,6.0
543,980958.0,2016.0,11.0,2.0,7.0,2.0,1.0,0.0,11.0
544,980960.0,2016.0,13.0,4.0,28.0,13.0,1.0,0.0,4.0
545,980962.0,2016.0,12.0,7.0,24.0,7.0,1.0,1.0,7.0
546,980964.0,2016.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
547,980966.0,2016.0,13.0,6.0,28.0,6.0,1.0,1.0,6.0
548,980968.0,2016.0,1.0,4.0,5.0,4.0,1.0,0.0,1.0
549,980970.0,2016.0,6.0,12.0,3.0,12.0,1.0,1.0,12.0
550,980972.0,2016.0,11.0,13.0,7.0,11.0,1.0,1.0,11.0
551,980974.0,2016.0,2.0,12.0,1.0,2.0,1.0,1.0,2.0
552,980976.0,2016.0,4.0,6.0,2.0,6.0,1.0,0.0,4.0
553,980978.0,2016.0,7.0,11.0,23.0,7.0,1.0,0.0,11.0
554,980980.0,2016.0,1.0,13.0,5.0,13.0,1.0,1.0,13.0
555,980982.0,2016.0,4.0,2.0,2.0,4.0,1.0,0.0,2.0
556,980984.0,2016.0,12.0,11.0,23.0,11.0,0.0,0.0,11.0
557,980986.0,2016.0,2.0,7.0,1.0,7.0,1.0,1.0,7.0
558,980988.0,2016.0,11.0,6.0,7.0,6.0,1.0,1.0,6.0
559,980990.0,2016.0,7.0,4.0,23.0,7.0,0.0,1.0,4.0
560,980992.0,2016.0,2.0,13.0,1.0,13.0,1.0,0.0,2.0
561,980994.0,2016.0,1.0,12.0,5.0,12.0,0.0,1.0,1.0
562,980996.0,2016.0,4.0,11.0,2.0,4.0,0.0,1.0,11.0
563,980998.0,2016.0,7.0,6.0,23.0,6.0,1.0,0.0,7.0
564,981000.0,2016.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0
565,981002.0,2016.0,12.0,6.0,23.0,12.0,1.0,0.0,12.0
566,981004.0,2016.0,2.0,4.0,1.0,4.0,1.0,0.0,2.0
567,981006.0,2016.0,13.0,1.0,29.0,13.0,1.0,1.0,13.0
568,981008.0,2016.0,6.0,11.0,25.0,6.0,1.0,1.0,6.0
569,981010.0,2016.0,12.0,4.0,23.0,4.0,0.0,1.0,12.0
570,981012.0,2016.0,13.0,7.0,29.0,13.0,1.0,1.0,13.0
571,981014.0,2016.0,1.0,11.0,5.0,11.0,1.0,0.0,1.0
572,981016.0,2016.0,6.0,2.0,25.0,2.0,1.0,1.0,2.0
573,981018.0,2016.0,13.0,2.0,1.0,2.0,1.0,1.0,2.0
574,981020.0,2016.0,11.0,1.0,3.0,1.0,1.0,0.0,11.0
575,981022.0,2016.0,13.0,11.0,3.0,11.0,1.0,1.0,11.0
576,981024.0,2016.0,2.0,11.0,1.0,11.0,0.0,0.0,11.0
577,1082591.0,2017.0,11.0,2.0,0.0,2.0,1.0,0.0,11.0
578,1082592.0,2017.0,12.0,7.0,24.0,0.0,1.0,1.0,12.0
579,1082593.0,2017.0,13.0,1.0,28.0,1.0,1.0,1.0,1.0
580,1082594.0,2017.0,4.0,12.0,22.0,4.0,1.0,1.0,4.0
581,1082595.0,2017.0,2.0,6.0,1.0,2.0,1.0,0.0,2.0
582,1082596.0,2017.0,11.0,13.0,0.0,11.0,1.0,1.0,11.0
583,1082597.0,2017.0,7.0,1.0,4.0,7.0,1.0,1.0,7.0
584,1082598.0,2017.0,4.0,2.0,22.0,2.0,1.0,1.0,4.0
585,1082599.0,2017.0,12.0,6.0,24.0,12.0,1.0,0.0,6.0
586,1082600.0,2017.0,7.0,11.0,4.0,7.0,1.0,1.0,7.0
587,1082601.0,2017.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0
588,1082602.0,2017.0,2.0,7.0,1.0,7.0,1.0,1.0,7.0
589,1082603.0,2017.0,13.0,12.0,28.0,13.0,1.0,1.0,13.0
590,1082604.0,2017.0,1.0,11.0,5.0,11.0,1.0,0.0,1.0
591,1082605.0,2017.0,6.0,4.0,3.0,6.0,1.0,0.0,6.0
592,1082606.0,2017.0,7.0,13.0,4.0,7.0,1.0,1.0,7.0
593,1082607.0,2017.0,2.0,12.0,1.0,2.0,1.0,0.0,12.0
594,1082608.0,2017.0,6.0,1.0,3.0,6.0,1.0,1.0,1.0
595,1082609.0,2017.0,11.0,4.0,0.0,4.0,1.0,0.0,11.0
596,1082610.0,2017.0,13.0,2.0,28.0,13.0,1.0,0.0,2.0
597,1082611.0,2017.0,11.0,6.0,0.0,11.0,1.0,0.0,11.0
598,1082612.0,2017.0,4.0,7.0,22.0,7.0,1.0,1.0,7.0
599,1082613.0,2017.0,1.0,13.0,5.0,13.0,1.0,1.0,13.0
600,1082614.0,2017.0,7.0,6.0,4.0,6.0,1.0,0.0,7.0
601,1082615.0,2017.0,12.0,11.0,24.0,12.0,1.0,1.0,12.0
602,1082616.0,2017.0,13.0,4.0,28.0,13.0,1.0,0.0,4.0
603,1082617.0,2017.0,1.0,2.0,5.0,2.0,1.0,0.0,1.0
604,1082618.0,2017.0,7.0,12.0,4.0,7.0,1.0,0.0,12.0
605,1082619.0,2017.0,2.0,11.0,1.0,0.0,1.0,1.0,0.0
606,1082620.0,2017.0,12.0,1.0,24.0,1.0,1.0,1.0,1.0
607,1082621.0,2017.0,2.0,13.0,1.0,13.0,1.0,1.0,13.0
608,1082622.0,2017.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0
609,1082623.0,2017.0,4.0,11.0,32.0,4.0,1.0,0.0,11.0
610,1082624.0,2017.0,12.0,2.0,24.0,2.0,1.0,0.0,12.0
611,1082625.0,2017.0,13.0,7.0,28.0,13.0,1.0,1.0,0.0
612,1082626.0,2017.0,4.0,6.0,32.0,4.0,1.0,1.0,4.0
613,1082627.0,2017.0,11.0,1.0,0.0,1.0,1.0,0.0,11.0
614,1082628.0,2017.0,7.0,2.0,4.0,2.0,1.0,1.0,7.0
615,1082629.0,2017.0,12.0,13.0,24.0,12.0,1.0,1.0,12.0
616,1082630.0,2017.0,6.0,11.0,3.0,6.0,1.0,1.0,6.0
617,1082631.0,2017.0,1.0,12.0,5.0,12.0,1.0,1.0,12.0
618,1082632.0,2017.0,6.0,13.0,3.0,6.0,1.0,1.0,6.0
619,1082633.0,2017.0,2.0,4.0,1.0,2.0,1.0,0.0,4.0
620,1082634.0,2017.0,11.0,12.0,0.0,11.0,1.0,0.0,12.0
621,1082635.0,2017.0,6.0,7.0,3.0,6.0,1.0,0.0,7.0
622,1082636.0,2017.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
623,1082637.0,2017.0,4.0,13.0,32.0,13.0,1.0,1.0,13.0
624,1082638.0,2017.0,11.0,7.0,0.0,7.0,1.0,1.0,11.0
625,1082639.0,2017.0,4.0,1.0,32.0,1.0,1.0,0.0,4.0
626,1082640.0,2017.0,13.0,6.0,29.0,6.0,1.0,1.0,6.0
627,1082641.0,2017.0,7.0,4.0,4.0,7.0,1.0,0.0,4.0
628,1082642.0,2017.0,6.0,12.0,3.0,6.0,1.0,0.0,6.0
629,1082643.0,2017.0,13.0,11.0,29.0,11.0,1.0,1.0,11.0
630,1082644.0,2017.0,1.0,7.0,5.0,1.0,1.0,0.0,7.0
631,1082645.0,2017.0,12.0,4.0,24.0,12.0,1.0,1.0,12.0
632,1082646.0,2017.0,6.0,2.0,3.0,2.0,1.0,0.0,2.0
633,1082647.0,2017.0,7.0,12.0,4.0,7.0,1.0,0.0,12.0
634,1082648.0,2017.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0
635,1082649.0,2017.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0
636,1082650.0,2017.0,7.0,12.0,0.0,7.0,1.0,1.0,7.0
